method,pid,session,n_questions,exact_duplicate_rate,intent_duplicate_rate,categories_covered,min_per_category,category_entropy,replacement_churn,longitudinal_repetition,change_onsets,change_followup_rate,mean_words,non_question_items,invalid_output_rate,llm_calls,retries,generated_items,selection_ms,synthetic_rating_quality,semantic_near_dup_pair_rate,semantic_diversity,relevance_proxy_new
V2 floor=4 (post-hoc),P007,4,20,0.0,0.3,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,9.2,0.0,0.03333333333333333,1,0,30,12.566416058689356,3.2219313259285642,0.0,0.7591184656973935,0.4175088855159144
V2 floor=4 (post-hoc),P007,5,20,0.0,0.4,1.0,4,1.0,0.2,0.5,0,,8.85,0.0,0.06666666666666667,1,0,30,12.931541074067354,3.328669923742509,0.0,0.7758684585969566,0.3416865357097535
V2 floor=4 (post-hoc),P008,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.08333333333333333,1,0,60,10.221125092357397,3.125947251879176,0.005263157894736842,0.7060230269645205,0.2699674134149904
V2 floor=4 (post-hoc),P008,1,20,0.0,0.3,1.0,4,1.0,0.4,0.25,1,1.0,8.85,0.0,0.0,1,0,30,9.435666026547551,3.0955096517044134,0.005263157894736842,0.65134776934702,0.32737966908345556
V2 floor=4 (post-hoc),P008,2,20,0.0,0.2,1.0,4,1.0,0.2,0.25,1,1.0,9.1,0.0,0.03333333333333333,1,0,30,11.094625107944012,3.1664655856313284,0.005263157894736842,0.7065102668056796,0.4205143623697081
V2 floor=4 (post-hoc),P008,3,20,0.0,0.3,1.0,4,1.0,0.2,0.75,1,1.0,9.25,0.0,0.03333333333333333,1,0,30,12.184082996100187,3.2214413384966094,0.005263157894736842,0.7165242864487236,0.3156121533906326
V2 floor=4 (post-hoc),P008,4,20,0.0,0.45,1.0,4,1.0,0.25,0.6,1,1.0,9.5,0.0,0.06666666666666667,1,0,30,12.68399995751679,3.260166669956976,0.005263157894736842,0.7137743832988481,0.433227267516897
V2 floor=4 (post-hoc),P008,5,20,0.0,0.2,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.9,0.0,0.03333333333333333,1,0,30,13.573583913967013,3.2865998215037733,0.010526315789473684,0.7346173115881438,0.47089985597262135
V2 floor=4 (post-hoc),P009,0,20,0.0,0.0,1.0,4,1.0,,,0,,8.95,0.0,0.06666666666666667,1,0,60,10.616750223562121,2.962467211738336,0.0,0.708998243361017,0.27427497726457284
V2 floor=4 (post-hoc),P009,1,20,0.0,0.1,1.0,4,1.0,0.3,0.16666666666666666,0,,8.8,0.0,0.13333333333333333,1,0,30,8.691125083714724,3.408017999596668,0.0,0.7184619943629433,0.4143054138899603
V2 floor=4 (post-hoc),P009,2,20,0.0,0.2,1.0,4,1.0,0.15,0.6666666666666666,0,,8.7,0.0,0.1,1,0,30,10.307209100574255,3.45410821851402,0.005263157894736842,0.7087642258207438,0.3398888161540805
V2 floor=4 (post-hoc),P009,3,20,0.0,0.4,1.0,4,1.0,0.4,0.25,1,1.0,8.5,0.0,0.03333333333333333,1,0,30,11.88541715964675,3.4457464833150424,0.0,0.7133076690321396,0.36735208436301015
V2 floor=4 (post-hoc),P009,4,20,0.0,0.5,1.0,4,1.0,0.2,0.5,0,,8.45,0.0,0.1,1,0,30,12.23658281378448,3.412049086413672,0.0,0.7299179951080023,0.4655769883521333
V2 floor=4 (post-hoc),P009,5,20,0.0,0.5,1.0,4,1.0,0.15,0.6666666666666666,0,,8.35,0.0,0.03333333333333333,1,0,30,13.59270908869803,3.5778625952377388,0.0,0.7456249458972868,0.22658705548839117
V2 floor=4 (post-hoc),P010,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.95,0.0,0.05,1,0,60,10.167582891881466,3.079317733225621,0.005263157894736842,0.7080678534526326,0.32006676243113447
V2 floor=4 (post-hoc),P010,1,20,0.0,0.2,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.55,0.0,0.1,1,0,30,9.14983288384974,3.03189646443006,0.0,0.7520096638331984,0.27499554285654754
V2 floor=4 (post-hoc),P010,2,20,0.0,0.3,1.0,4,1.0,0.25,0.8,0,,8.25,0.0,0.06666666666666667,1,0,30,10.585542069748044,3.1143168486993096,0.005263157894736842,0.7525997038334988,0.29115095152135945
V2 floor=4 (post-hoc),P010,3,20,0.0,0.4,1.0,4,1.0,0.2,0.25,0,,8.6,0.0,0.06666666666666667,1,0,30,11.80925010703504,3.292023973194953,0.005263157894736842,0.7357470997483319,0.2925675942809522
V2 floor=4 (post-hoc),P010,4,20,0.0,0.4,1.0,4,1.0,0.25,0.4,1,1.0,8.85,0.0,0.0,1,0,30,13.097666902467608,3.403592955728879,0.005263157894736842,0.7582965340391583,0.2601163144321902
V2 floor=4 (post-hoc),P010,5,20,0.0,0.2,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,9.25,0.0,0.03333333333333333,1,0,30,13.663874939084053,3.4321971466634786,0.0,0.7606018153319261,0.49188832866697557
V2 floor=4 (post-hoc),P011,0,20,0.0,0.1,1.0,4,1.0,,,0,,9.2,0.0,0.0,1,0,60,11.720624985173345,2.5973364078004497,0.0,0.6742431440925691,0.300580678481148
V2 floor=4 (post-hoc),P011,1,20,0.0,0.2,1.0,4,1.0,0.5,0.4,1,1.0,9.0,0.0,0.03333333333333333,1,0,30,9.380334056913853,3.0290235528424736,0.0,0.6939654344977486,0.2855431735149915
V2 floor=4 (post-hoc),P011,2,20,0.0,0.3,1.0,4,1.0,0.25,0.4,1,1.0,8.95,0.0,0.1,1,0,30,10.54062508046627,3.285341682984941,0.0,0.7471975001693638,0.277681966306105
V2 floor=4 (post-hoc),P011,3,20,0.0,0.3,1.0,4,1.0,0.25,0.6,1,1.0,9.45,0.0,0.1,1,0,30,11.953582987189293,3.2514043886771136,0.0,0.7608741769082268,0.4395026218362261
V2 floor=4 (post-hoc),P011,4,20,0.0,0.4,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,9.4,0.0,0.06666666666666667,1,0,30,12.392458971589804,3.3845154254955636,0.005263157894736842,0.7801965359721283,0.586091427040441
V2 floor=4 (post-hoc),P011,5,20,0.0,0.4,1.0,4,1.0,0.1,1.0,0,,9.1,0.0,0.03333333333333333,1,0,30,13.283167034387589,3.3786897128483497,0.005263157894736842,0.7710548299816382,0.14635843047840305
V2 floor=4 (post-hoc),P012,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.5,0.0,0.03333333333333333,1,0,60,10.456792078912258,2.940852125195681,0.0,0.7282770745478423,0.288977471386688
V2 floor=4 (post-hoc),P012,1,20,0.0,0.3,1.0,4,1.0,0.4,0.125,1,1.0,8.7,0.0,0.06666666666666667,1,0,30,9.111042134463787,3.136453435500442,0.005263157894736842,0.7350278004551194,0.3101620863483496
V2 floor=4 (post-hoc),P012,2,20,0.0,0.1,1.0,4,1.0,0.45,0.2222222222222222,1,1.0,8.65,0.0,0.03333333333333333,1,0,30,10.857209097594023,3.2192117352925314,0.0,0.7482549238379314,0.3665532348419711
V2 floor=4 (post-hoc),P012,3,20,0.0,0.2,1.0,4,1.0,0.2,0.5,0,,8.65,0.0,0.0,1,0,30,13.082250021398067,3.3535172381708684,0.0,0.7321205982038037,0.33071280776548556
V2 floor=4 (post-hoc),P012,4,20,0.0,0.2,1.0,4,1.0,0.1,1.0,0,,8.75,0.0,0.0,1,0,30,13.133165892213583,3.3535172381708684,0.0,0.7315899855958095,0.16120904688813442
V2 floor=4 (post-hoc),P012,5,20,0.0,0.2,1.0,4,1.0,0.3,0.6666666666666666,0,,8.95,0.0,0.06666666666666667,1,0,30,13.00691720098257,3.530843931536426,0.0,0.7382717432101314,0.36302360558855357
V2 floor=4 (post-hoc),P013,0,20,0.0,0.35,1.0,4,1.0,,,0,,8.9,0.0,0.016666666666666666,1,0,60,10.466542094945908,3.114545442356444,0.0,0.6594280296554096,0.2663672652323941
V2 floor=4 (post-hoc),P013,1,20,0.0,0.4,1.0,4,1.0,0.35,0.2857142857142857,0,,8.8,0.0,0.06666666666666667,1,0,30,9.01683303527534,3.3258677417957414,0.0,0.7082951003900184,0.25419841811431737
V2 floor=4 (post-hoc),P013,2,20,0.0,0.2,1.0,4,1.0,0.35,0.14285714285714285,1,1.0,8.8,0.0,0.03333333333333333,1,0,30,11.214833939447999,3.6213669429700865,0.0,0.7262370287703142,0.3514911876797209
V2 floor=4 (post-hoc),P013,3,20,0.0,0.2,1.0,4,1.0,0.2,0.25,1,1.0,8.7,0.0,0.03333333333333333,1,0,30,12.75254087522626,3.6586725220776777,0.0,0.7448968765245735,0.3863376901065706
V2 floor=4 (post-hoc),P013,4,20,0.0,0.2,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,8.75,0.0,0.0,1,0,30,13.238207902759314,3.6520383769242017,0.0,0.7524358088254466,0.30995372181490627
V2 floor=4 (post-hoc),P013,5,20,0.0,0.3,1.0,4,1.0,0.05,1.0,0,,8.8,0.0,0.03333333333333333,1,0,30,14.035874977707863,3.760138184752261,0.0,0.7554307884475625,0.0
V2 floor=4 (post-hoc),P014,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.45,0.0,0.03333333333333333,1,0,60,11.032958049327135,3.101216893132623,0.0,0.7013053253643491,0.23880245051598256
V2 floor=4 (post-hoc),P014,1,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,0.0,8.35,0.0,0.06666666666666667,1,0,30,10.063875000923872,3.0943964390544356,0.0,0.7141007950912057,0.30997030878915777
V2 floor=4 (post-hoc),P014,2,20,0.0,0.3,1.0,4,1.0,0.25,0.4,0,,8.75,0.0,0.06666666666666667,1,0,30,10.81675011664629,3.237637748863301,0.005263157894736842,0.7052714126181441,0.37444433841253877
V2 floor=4 (post-hoc),P014,3,20,0.0,0.4,1.0,4,1.0,0.2,0.25,1,1.0,8.9,0.0,0.06666666666666667,1,0,30,11.9677500333637,3.261363271958184,0.005263157894736842,0.7129948739869523,0.3463559193397635
V2 floor=4 (post-hoc),P014,4,20,0.0,0.5,1.0,4,1.0,0.3,0.6666666666666666,0,,9.05,0.0,0.1,1,0,30,12.246457859873772,3.0583791934468163,0.005263157894736842,0.7492454598940188,0.395508451338719
V2 floor=4 (post-hoc),P014,5,20,0.0,0.4,1.0,4,1.0,0.1,1.0,0,,8.85,0.0,0.06666666666666667,1,0,30,13.640417018905282,3.1179967029088593,0.005263157894736842,0.7588504894581236,0.4866721021828091
V2 floor=4 (post-hoc),P015,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.8,0.0,0.06666666666666667,1,0,60,10.259584058076143,3.161967848031815,0.0,0.6866467905380875,0.2857112661294784
V2 floor=4 (post-hoc),P015,1,20,0.0,0.2,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.6,0.0,0.03333333333333333,1,0,30,9.359708055853844,3.104111810413017,0.0,0.7280590052193039,0.29035574322408825
V2 floor=4 (post-hoc),P015,2,20,0.0,0.3,1.0,4,1.0,0.25,0.8,1,1.0,8.7,0.0,0.03333333333333333,1,0,30,10.573125211521983,3.2695101339315635,0.0,0.7654339141641731,0.44283314765430876
V2 floor=4 (post-hoc),P015,3,20,0.0,0.3,1.0,4,1.0,0.15,0.0,1,0.0,8.9,0.0,0.03333333333333333,1,0,30,12.14012480340898,3.362148528386097,0.0,0.7554700021699688,0.48300564778707405
V2 floor=4 (post-hoc),P015,4,20,0.0,0.3,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,8.75,0.0,0.06666666666666667,1,0,30,13.49229202605784,3.3956129907474115,0.0,0.7468635570232033,0.48498336811109327
V2 floor=4 (post-hoc),P015,5,20,0.0,0.2,1.0,4,1.0,0.1,0.5,0,,8.75,0.0,0.03333333333333333,1,0,30,14.069917146116495,3.4422227485178696,0.0,0.7564549840818588,0.4303697133100737
V2 floor=4 (post-hoc),P016,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.85,0.0,0.08333333333333333,1,0,60,10.635958053171635,2.7277804524920652,0.0,0.6788653019749546,0.2682648185693933
V2 floor=4 (post-hoc),P016,1,20,0.0,0.45,1.0,4,1.0,0.4,0.625,1,1.0,8.6,0.0,0.06666666666666667,1,0,30,9.610374923795462,2.9323102944229147,0.015789473684210527,0.6967828338956188,0.28350721076333607
V2 floor=4 (post-hoc),P016,2,20,0.0,0.45,1.0,4,1.0,0.35,0.5714285714285714,0,,8.6,0.0,0.06666666666666667,1,0,30,12.040584115311503,3.1538693603761807,0.010526315789473684,0.7106740439612086,0.3194167316232395
V2 floor=4 (post-hoc),P016,3,20,0.0,0.4,1.0,4,1.0,0.25,0.4,1,1.0,8.5,0.0,0.03333333333333333,1,0,30,12.940583052113652,3.2638185566794617,0.010526315789473684,0.741492845716762,0.34951849243152716
V2 floor=4 (post-hoc),P016,4,20,0.0,0.55,1.0,4,1.0,0.3,0.5,1,1.0,8.8,0.0,0.06666666666666667,1,0,30,13.07037496007979,3.2613753564104195,0.005263157894736842,0.7905355810950225,0.40753778797208345
V2 floor=4 (post-hoc),P016,5,20,0.0,0.55,1.0,4,1.0,0.2,0.75,0,,8.95,0.0,0.0,1,0,30,15.579708153381944,3.343161827764432,0.005263157894736842,0.8020337256226969,0.47824666884317046
V2 floor=4 (post-hoc),P017,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.45,0.0,0.03333333333333333,1,0,60,10.51108306273818,2.7808972182714298,0.005263157894736842,0.6964240615512842,0.32201258060141175
V2 floor=4 (post-hoc),P017,1,20,0.0,0.55,1.0,4,1.0,0.5,0.4,1,1.0,8.65,0.0,0.03333333333333333,1,0,30,9.341750061139464,3.3089243459542943,0.0,0.7425930704265915,0.3689916789863639
V2 floor=4 (post-hoc),P017,2,20,0.0,0.4,1.0,4,1.0,0.4,0.25,1,1.0,9.0,0.0,0.13333333333333333,1,0,30,10.9203748870641,3.4322892891957095,0.0,0.7323917986310462,0.3566368810464817
V2 floor=4 (post-hoc),P017,3,20,0.0,0.5,1.0,4,1.0,0.15,0.6666666666666666,0,,8.95,0.0,0.0,1,0,30,14.807750005275011,3.4980167463274987,0.005263157894736842,0.7530390071777651,0.4224591912088356
V2 floor=4 (post-hoc),P017,4,20,0.0,0.4,1.0,4,1.0,0.35,0.7142857142857143,1,1.0,9.3,0.0,0.13333333333333333,1,0,30,12.917040847241879,3.364167366830715,0.005263157894736842,0.7576684388827539,0.43924205005319983
V2 floor=4 (post-hoc),P017,5,20,0.0,0.4,1.0,4,1.0,0.15,0.6666666666666666,1,1.0,8.95,0.0,0.1,1,0,30,13.606042135506868,3.483540965800894,0.005263157894736842,0.7533878109525882,0.19013026133817781
V2 floor=4 (post-hoc),P018,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.55,0.0,0.08333333333333333,1,0,60,10.091166011989117,3.099203941780026,0.0,0.708879948716455,0.3026095816395119
V2 floor=4 (post-hoc),P018,1,20,0.0,0.4,1.0,4,1.0,0.45,0.2222222222222222,1,1.0,9.0,0.0,0.06666666666666667,1,0,30,9.169665863737464,3.246819551021035,0.0,0.7372711428449114,0.3698663439287753
V2 floor=4 (post-hoc),P018,2,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,0,,8.85,0.0,0.1,1,0,30,10.827749967575073,3.558388955899633,0.0,0.7052041528336676,0.3148534658803404
V2 floor=4 (post-hoc),P018,3,20,0.0,0.4,1.0,4,1.0,0.15,1.0,0,,8.55,0.0,0.03333333333333333,1,0,30,12.435124954208732,3.4989841630209364,0.0,0.7107936950540936,0.3716586141383527
V2 floor=4 (post-hoc),P018,4,20,0.0,0.5,1.0,4,1.0,0.15,0.6666666666666666,0,,8.35,0.0,0.03333333333333333,1,0,30,12.992833042517304,3.569042450335078,0.0,0.7071246278361911,0.4413750921334148
V2 floor=4 (post-hoc),P018,5,20,0.0,0.4,1.0,4,1.0,0.1,0.5,0,,8.55,0.0,0.06666666666666667,1,0,30,13.934832997620106,3.6638422816938117,0.0,0.7312995147038792,0.20229688073392446
V2 floor=4 (post-hoc),P019,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.06666666666666667,1,0,60,10.154708987101912,2.8740474094165656,0.005263157894736842,0.7088827312082409,0.3190048491630397
V2 floor=4 (post-hoc),P019,1,20,0.0,0.2,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,9.4,0.0,0.06666666666666667,1,0,30,10.127957910299301,2.9393694571505193,0.0,0.6655962134703974,0.3345821484072738
V2 floor=4 (post-hoc),P019,2,20,0.0,0.3,1.0,4,1.0,0.4,0.375,1,1.0,9.3,0.0,0.0,1,0,30,11.297959135845304,3.3357043946410085,0.005263157894736842,0.721291454907828,0.41037122287367117
V2 floor=4 (post-hoc),P019,3,20,0.0,0.3,1.0,4,1.0,0.2,0.25,0,,9.1,0.0,0.06666666666666667,1,0,30,12.21583317965269,3.515601466763971,0.005263157894736842,0.7328628076321904,0.4652069446761675
V2 floor=4 (post-hoc),P019,4,20,0.0,0.2,1.0,4,1.0,0.1,0.5,0,,8.95,0.0,0.0,1,0,30,13.3156250230968,3.4490790931381228,0.005263157894736842,0.7314505217694877,0.22782992076917627
V2 floor=4 (post-hoc),P019,5,20,0.0,0.1,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,9.15,0.0,0.03333333333333333,1,0,30,13.256457867100835,3.3702895238538497,0.0,0.7419996621265409,0.36859846853313627
V2 floor=4 (post-hoc),P020,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.45,0.0,0.016666666666666666,1,0,60,11.564082931727171,2.8828950074380253,0.005263157894736842,0.7116271618709924,0.3222356618384651
V2 floor=4 (post-hoc),P020,1,20,0.0,0.4,1.0,4,1.0,0.4,0.25,1,1.0,9.0,0.0,0.06666666666666667,1,0,30,9.34012490324676,2.953443361987267,0.0,0.6805152753694721,0.31402385003615707
V2 floor=4 (post-hoc),P020,2,20,0.0,0.2,1.0,4,1.0,0.35,0.0,1,1.0,8.55,0.0,0.06666666666666667,1,0,30,10.843666968867183,3.217222280593583,0.0,0.7203551722170927,0.3540196356128536
V2 floor=4 (post-hoc),P020,3,20,0.0,0.3,1.0,4,1.0,0.2,0.25,1,1.0,8.9,0.0,0.1,1,0,30,12.033875100314617,3.159489023995277,0.0,0.7267556839287581,0.5952057506240923
V2 floor=4 (post-hoc),P020,4,20,0.0,0.4,1.0,4,1.0,0.35,0.42857142857142855,1,1.0,9.15,0.0,0.06666666666666667,1,0,30,12.823665980249643,3.2660975987638268,0.005263157894736842,0.755874626250619,0.33474306456231895
V2 floor=4 (post-hoc),P020,5,20,0.0,0.3,1.0,4,1.0,0.2,0.75,0,,9.2,0.0,0.06666666666666667,1,0,30,13.85699980892241,3.1604720645195927,0.0,0.7863160911104292,0.294449295189862
V2 floor=4 (post-hoc),P021,0,20,0.0,0.4,1.0,4,1.0,,,0,,8.5,0.0,0.05,1,0,60,10.229791048914194,3.1574876441152395,0.0,0.6846377037762688,0.23704597248153664
V2 floor=4 (post-hoc),P021,1,20,0.0,0.2,1.0,4,1.0,0.35,0.14285714285714285,1,0.0,8.4,0.0,0.0,1,0,30,9.661499876528978,3.325000518250294,0.0,0.716935926120984,0.426654995111786
V2 floor=4 (post-hoc),P021,2,20,0.0,0.25,1.0,4,1.0,0.35,0.5714285714285714,0,,8.5,0.0,0.0,1,0,30,11.200082954019308,3.4906404924892547,0.0,0.7164087686953851,0.31710498522913283
V2 floor=4 (post-hoc),P021,3,20,0.0,0.35,1.0,4,1.0,0.1,1.0,1,0.0,8.5,0.0,0.03333333333333333,1,0,30,12.49545905739069,3.521699664435755,0.0,0.7071811770886258,0.31242071039573327
V2 floor=4 (post-hoc),P021,4,20,0.0,0.45,1.0,4,1.0,0.15,0.6666666666666666,0,,8.7,0.0,0.06666666666666667,1,0,30,12.658999999985099,3.7042106504953294,0.0,0.7052264848747225,0.4495996293317706
V2 floor=4 (post-hoc),P021,5,20,0.0,0.45,1.0,4,1.0,0.0,,1,0.0,8.7,0.0,0.13333333333333333,1,0,30,12.467958964407444,3.7042106504953294,0.0,0.7052264848747225,
V2 floor=4 (post-hoc),P022,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.65,0.0,0.05,1,0,60,10.789749911054969,2.862976989079862,0.0,0.695591259438,0.2728193857413797
V2 floor=4 (post-hoc),P022,1,20,0.0,0.3,1.0,4,1.0,0.5,0.3,0,,8.3,0.0,0.06666666666666667,1,0,30,9.412458166480064,3.067951997176899,0.0,0.7345212072854497,0.3053692649578853
V2 floor=4 (post-hoc),P022,2,20,0.0,0.3,1.0,4,1.0,0.5,0.5,1,1.0,8.6,0.0,0.0,1,0,30,11.916083050891757,3.319855669689743,0.0,0.7200159680091156,0.36083455243983337
V2 floor=4 (post-hoc),P022,3,20,0.0,0.35,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.6,0.0,0.03333333333333333,1,0,30,13.264458160847425,3.4309660603154186,0.0,0.738283396779668,0.36067181014400745
V2 floor=4 (post-hoc),P022,4,20,0.0,0.25,1.0,4,1.0,0.3,0.5,1,1.0,8.6,0.0,0.06666666666666667,1,0,30,14.033082872629166,3.4497043902081463,0.0,0.7282140655245875,0.2785339736559529
V2 floor=4 (post-hoc),P022,5,20,0.0,0.2,1.0,4,1.0,0.4,0.5,1,1.0,8.4,0.0,0.1,1,0,30,14.194707851856947,3.510905668797774,0.0,0.7776997697854213,0.38500460562017935
V2 floor=4 (post-hoc),P023,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.85,0.0,0.05,1,0,60,10.466499952599406,2.7078753256971497,0.0,0.6970540811611211,0.2938278230824337
V2 floor=4 (post-hoc),P023,1,20,0.0,0.2,1.0,4,1.0,0.4,0.5,1,1.0,8.65,0.0,0.1,1,0,30,9.167375043034554,2.8587668257619785,0.0,0.7276739755819083,0.26809095214063267
V2 floor=4 (post-hoc),P023,2,20,0.0,0.2,1.0,4,1.0,0.45,0.3333333333333333,0,,8.5,0.0,0.03333333333333333,1,0,30,11.1133330501616,3.1644705355683866,0.0,0.7390521694325184,0.34689972693594934
V2 floor=4 (post-hoc),P023,3,20,0.0,0.4,1.0,4,1.0,0.25,0.4,1,1.0,9.0,0.0,0.03333333333333333,1,0,30,12.71499996073544,3.360774947822159,0.0,0.7344969547787006,0.4450819150756728
V2 floor=4 (post-hoc),P023,4,20,0.0,0.6,1.0,4,1.0,0.25,0.6,1,1.0,9.05,0.0,0.03333333333333333,1,0,30,13.202124973759055,3.5896814887952546,0.0,0.7125795187874064,0.42344134822958795
V2 floor=4 (post-hoc),P023,5,20,0.0,0.6,1.0,4,1.0,0.05,1.0,0,,9.05,0.0,0.1,1,0,30,13.393082888796926,3.5896814887952546,0.0,0.7242612668329339,0.12607299676352887
V2 floor=4 (post-hoc),P024,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.3,0.0,0.03333333333333333,1,0,60,12.324874987825751,2.5964129862582643,0.0,0.7443443295079859,0.3085839513525056
V2 floor=4 (post-hoc),P024,1,20,0.0,0.1,1.0,4,1.0,0.4,0.25,0,,8.5,0.0,0.13333333333333333,1,0,30,9.461625013500452,2.7595581575157624,0.0,0.7163314770778553,0.2471325772808741
V2 floor=4 (post-hoc),P024,2,20,0.0,0.2,1.0,4,1.0,0.35,0.5714285714285714,0,,8.4,0.0,0.06666666666666667,1,0,30,11.105749988928437,3.0581164665403735,0.0,0.7412192638105077,0.3999548535751166
V2 floor=4 (post-hoc),P024,3,20,0.0,0.3,1.0,4,1.0,0.5,0.6,0,,8.7,0.0,0.03333333333333333,1,0,30,12.388416798785329,3.1008680581448407,0.0,0.7540351638030005,0.23461573553133577
V2 floor=4 (post-hoc),P024,4,20,0.0,0.2,1.0,4,1.0,0.15,0.3333333333333333,1,0.0,8.75,0.0,0.03333333333333333,1,0,30,13.650458073243499,3.070670596266579,0.0,0.7409829019965833,0.22871351802654738
V2 floor=4 (post-hoc),P024,5,20,0.0,0.2,1.0,4,1.0,0.35,0.8571428571428571,0,,8.55,0.0,0.13333333333333333,1,0,30,54.050917038694024,3.103090183630388,0.0,0.7123019584088048,0.3322795932961164
V2 floor=4 (post-hoc),P025,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.35,0.0,0.06666666666666667,1,0,60,10.2744169998914,3.020564674647476,0.005263157894736842,0.7218506187527618,0.3551119958973556
V2 floor=4 (post-hoc),P025,1,20,0.0,0.3,1.0,4,1.0,0.05,1.0,0,,8.3,0.0,0.03333333333333333,1,0,30,9.446749929338694,3.020564674647476,0.005263157894736842,0.723029771360121,0.20109169784107062
V2 floor=4 (post-hoc),P025,2,20,0.0,0.3,1.0,4,1.0,0.3,0.16666666666666666,0,,8.2,0.0,0.03333333333333333,1,0,30,10.628791991621256,3.075320272158133,0.005263157894736842,0.7288172696362205,0.23366682638091776
V2 floor=4 (post-hoc),P025,3,20,0.0,0.1,1.0,4,1.0,0.35,0.0,1,1.0,8.0,0.0,0.06666666666666667,1,0,30,11.416457826271653,3.186870096843372,0.0,0.7091780685341724,0.33173363190972266
V2 floor=4 (post-hoc),P025,4,20,0.0,0.1,1.0,4,1.0,0.3,0.8333333333333334,0,,8.25,0.0,0.06666666666666667,1,0,30,13.183417031541467,3.1437425892982205,0.0,0.7052070659480085,0.3108425295234403
V2 floor=4 (post-hoc),P025,5,20,0.0,0.2,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.15,0.0,0.03333333333333333,1,0,30,13.778750086203218,3.308733595931637,0.005263157894736842,0.7145842179239013,0.4177991766875843
V2 floor=4 (post-hoc),P026,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.6,0.0,0.05,1,0,60,10.497999843209982,2.946515303139843,0.0,0.7079158492636244,0.2786116865094445
V2 floor=4 (post-hoc),P026,1,20,0.0,0.2,1.0,4,1.0,0.5,0.1,1,1.0,9.05,0.0,0.13333333333333333,1,0,30,8.815542096272111,3.40454023365013,0.0,0.7062848816624827,0.3731147888486648
V2 floor=4 (post-hoc),P026,2,20,0.0,0.2,1.0,4,1.0,0.25,0.4,1,1.0,9.55,0.0,0.1,1,0,30,10.98783384077251,3.2869440031102,0.0,0.7288890680669668,0.3029514987944888
V2 floor=4 (post-hoc),P026,3,20,0.0,0.2,1.0,4,1.0,0.2,0.25,1,1.0,9.35,0.0,0.0,1,0,30,12.873624917119741,3.5190805959679947,0.0,0.7406456787218034,0.3346108183435141
V2 floor=4 (post-hoc),P026,4,20,0.0,0.2,1.0,4,1.0,0.3,0.3333333333333333,0,,9.3,0.0,0.03333333333333333,1,0,30,12.888750061392784,3.5224552091966417,0.0,0.7356940814198691,0.3642199530858079
V2 floor=4 (post-hoc),P026,5,20,0.0,0.2,1.0,4,1.0,0.05,1.0,0,,9.3,0.0,0.0,1,0,30,14.36791685409844,3.569392992321729,0.0,0.7561430417433332,0.5338673253819957
V2 floor=4 (post-hoc),P027,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.55,0.0,0.05,1,0,60,10.390707990154624,2.8998315891129023,0.0,0.7240340602920816,0.3053064539890562
V2 floor=4 (post-hoc),P027,1,20,0.0,0.3,1.0,4,1.0,0.25,0.6,0,,8.55,0.0,0.0,1,0,30,9.6130829770118,2.8629772969936953,0.0,0.7313856048515144,0.3757732704486775
V2 floor=4 (post-hoc),P027,2,20,0.0,0.4,1.0,4,1.0,0.4,0.5,1,1.0,8.45,0.0,0.03333333333333333,1,0,30,10.647375136613846,3.1107510745264775,0.0,0.7050159970030507,0.3284846528869373
V2 floor=4 (post-hoc),P027,3,20,0.0,0.6,1.0,4,1.0,0.25,0.6,0,,8.7,0.0,0.03333333333333333,1,0,30,12.200166005641222,3.145507841426444,0.0,0.692322763142317,0.3019060094604874
